"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month","age_group"
2e+05,2,1,1,-1,-1,-2,-2,-1,-1,1203,0,0,0,5032,0,0,0,0,5032,0,0,1,30
140000,1,2,2,0,0,0,0,0,0,133336,134483,131805,107950,88622,85165,5000,5000,4005,3500,3500,3000,1,30
130000,2,2,2,0,0,0,0,0,0,87289,81818,41268,31836,33559,10390,5000,2000,2000,2000,2000,2000,1,40
165962.731341129,1,3,2,0,0,0,0,0,0,46709,12889,50199,74405,38772,39438,1690,11046.125,1500,4000,2000,1500,1,20
3e+05,1,3,1,-2,-2,-2,-2,-2,-2,1236,-13,-13,2155,2402,-10,0,0,2168,2421,0,0,1,50
50000,2,1,1,2,2,2,0,0,0,47927,50421,17637,17680,18091,18750,4090,0,633,696,1000,1000,2,50
50000,2,2,1,1,2,2,2,2,2,20293,21657,23012,23338,23658,23139,2000,2000,1000,1000,0,1500,2,20
165962.731341129,1,2,2,2,2,2,2,2,2,29193,30214,31130,31622,32102,32742,1800,1700,1300,1300,1300,1300,2,20
165962.731341129,2,2,1,0,0,0,0,0,0,11704,10196,8900,7099,5437,3958,1139,1322,1000,2000,1000,1000,1,40
270000,1,1,2,-2,-2,-2,-2,-2,0,11464,1879,6896,8583,880,4861,1879,6909,8587,880,4861,3212,1,30
220000,2,1,2,-1,-1,-1,-1,-1,-1,5385,5337,5484,5342,5618,5236,5363,5511,5368,5646,5262,3894,2,30
360000,1,1,2,-1,-1,-2,-2,-2,-2,51400,0,0,0,0,0,0,0,0,0,0,0,1,20
130000,1,1,2,0,0,2,0,0,2,127253,135822,127930,127762,122749,120258,11165.625,0,5000,10039.875,4500,0,1,30
130000,1,3,2,1,2,2,2,2,2,71034,69329,74175,72383,77217,75820,0,6000,0,6000,0,6000,1,30
280000,2,1,1,-2,-2,-2,-2,-2,-2,1397,0,136,0,0,350,0,136,0,0,350,297,1,30
30000,2,3,1,1,-2,-2,-2,-2,-1,0,0,0,0,0,379,0,0,0,0,379,0,1,40
180000,2,1,2,0,0,0,0,0,-2,7808,4511,3435,5345,2018,164,1198,1099,2009,2024,164,2159,1,30
1e+05,2,2,1,-1,3,2,0,0,-1,5291,5045,3336,1863,390,930,0,0,0,0,930,0,2,40
50000,1,1,2,0,0,0,0,0,0,60200,61600,71000,73000,78000,80000,2000,10000,2000,5000,2000,0,1,20
290000,2,1,2,-1,-1,0,0,0,0,168,569,1401,1503,834,931,569,1000,1000,200,265,500,1,20
360000,1,1,2,0,0,0,0,-1,-1,160599.125,151902.875,145766.25,132543.5,2500,0,10022,11046.125,10968.125,5180,0,0,1,30
80000,2,3,1,-2,-2,-2,-2,-2,-2,3473,3329,2939,3627,3868,2193,3329,2939,3627,3991,2299,3031,1,40
470000,2,1,1,-1,0,0,0,0,0,12572,5363,5660,42003,39994,41816,5305,3500,10968.125,3000,3507,2500,1,30
120000,1,2,2,1,-1,-1,-1,0,-1,0,326,326,652,326,326,652,326,652,0,326,326,2,20
20000,2,2,1,0,0,0,0,0,0,16510,17770,16432,16174,16499,12882,1558,1286,1204,529,467,544,2,40
80000,2,2,1,0,0,2,4,3,2,32183,34454,39559,38640,37721,39965,2820,6000,0,0,3000,0,2,20
30000,1,1,2,2,0,0,0,0,2,25265,26354,27710,27959,30002,29371,1500,1800,1007,2500,0,1800,1,20
20000,2,2,2,1,-2,-1,0,0,0,0,0,1568,1398,920,0,0,1568,1000,302,0,192,1,20
180000,2,2,1,0,0,0,0,0,0,85557,73121,68650,67895,68442,70131,3200,2500,5138.90530494406,2500,3000,5000,1,20
180000,2,2,1,-1,-1,-2,-1,-1,-1,682,0,0,1012,0,669,0,0,1012,0,669,0,1,30
50000,2,2,2,0,0,0,0,0,0,27080,23365,24962,25557,26156,26032,1500,2000,1000,1000,1000,1000,1,30
60000,2,1,2,-1,-1,-1,-1,-2,-2,7233,1596,47029.2469020173,0,0,0,1596,1562,0,0,0,0,1,30
150000,1,1,1,1,-2,-1,-1,-1,-2,-200,-200,1600,5431,0,0,0,1800,5431,0,0,0,1,40
165962.731341129,1,1,1,-1,-1,-1,-1,0,0,10668,-2,454,132543.5,122749,120258,0,456,10968.125,2915,9970.625,100,1,40
4e+05,2,1,2,-1,-1,-1,-1,-1,-1,14013,5422,15941,5776,5448,15435,5468.02654356607,11046.125,5805,5475,5634,6182,1,30
50000,2,2,2,0,0,0,-1,-1,2,7343,7969,8832,10931,11578,10547,1139,1002,10968.125,800,4747.58493012534,426,1,50
90000,1,3,1,0,0,0,0,0,0,30789,31791,32827,33877,35311,36738,1514,1550,1600,2000,2000,2500,1,50
150000,2,1,2,-1,2,2,-1,2,-1,766,515,-150,974,269,191,0,85,1124,0,191,591,2,20
20000,2,2,2,0,0,0,0,0,0,19064,20356,18186,16524,19026,16309,2000,2000,2000,5000,1000,6000,1,30
160000,1,3,1,1,-1,-1,-2,-1,0,0,1564,-436,-436,436,436,1564,0,0,872,0,0,1,40
2e+05,2,1,1,-1,-1,0,-1,-2,-2,632,337,670,0,0,0,337,670,0,0,0,451,1,40
165962.731341129,2,2,1,0,0,0,0,0,0,8531,9432,10771,11965,11903,12769,1200,1500,1431,369,1000,1000,1,30
360000,2,1,2,0,0,0,0,0,0,27370,20750,14898,7524,7524,0,1328,2000,150,0,0,0,1,20
330000,1,1,2,-2,-2,-2,-2,-2,-2,-10,-10,-10,-10,-10,-10,0,0,0,0,0,0,1,30
120000,1,1,2,2,2,2,2,2,2,87310,89273,91057,91981,89605,95245,4300,4100,3300,0,7100,0,2,30
80000,2,1,1,-1,-1,-1,-2,-2,-1,1198,1150,0,0,0,7685,1150,0,0,0,7685,0,2,40
170000,1,3,1,-1,0,0,0,0,0,34778,40441,40937,34090,34894,36829,10000,5000,2000,2000,3000,2000,1,40
70000,1,2,2,0,0,0,0,0,0,69900,67591,68338,26916,27480,28043,2506,1925,1000,997,1020,1100,1,20
50000,1,2,1,0,0,0,0,-1,-1,47790,18114,18250,-14,72,658,2000,1000,2000,500,1000,10252.5,1,30
60000,2,2,2,0,0,0,0,0,0,60745,61085,56863,18473,15434,7301,2613,5900,1000,428,1000,2000,1,30
50000,1,2,1,0,0,0,0,0,0,48308,48019,48647,26894,10875,15878,2200,2068,3048,418,9970.625,5001,1,40
210000,2,2,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,8800,8023,4809,5001,5000,5000,1,30
230000,1,3,2,-1,0,0,0,-1,0,36571,35484,41862,21655,64645,44627,1700,10010,5000,10039.875,5003,3016,1,30
4e+05,1,1,2,-1,-1,-1,-1,0,-1,11461,5864,5300,6534,5222,500,5877,5300,6534,0,500,360,1,40
150000,1,1,2,0,0,0,0,0,0,1575,4711,4956,6692,14418,25825,3651,1068,1977,9118,9970.625,122,1,30
140000,2,2,1,1,2,3,2,0,0,59379,63007,61459,59798,61287,8383,5200,0,0,3009,1000,10252.5,1,30
80000,2,2,2,0,0,0,0,0,0,77760,79248,47029.2469020173,60989,41023,42663,3100,4700,4800,1200,3260,2000,2,20
310000,2,1,1,0,0,0,0,0,0,66140,66637,68131,68585,68657,55457,6000,10000,3018,4000,3000,3000,1,40
150000,2,3,2,0,0,0,0,0,0,69235,69407,69232,71089,65793,66651,2500,3000,3067,2344,2419,2500,1,30
240000,1,2,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,101776,9700,8500,10968.125,8300,5000,5000,1,30
80000,2,2,2,0,0,0,0,0,0,1742,2524,5097,6107,7141,7355,1200,3000,1500,1500,700,500,1,20
280000,2,1,1,0,-1,-1,0,0,-1,1908,12699,7819,7831,5428,2295,11165.625,7819,12,27,2309,10252.5,1,30
60000,1,2,2,0,-1,-1,-1,-1,0,41540,390,390,0,15666,15915,390,390,0,10039.875,1000,390,1,30
50000,2,3,2,2,0,0,2,2,2,23268,24377,27164,26429,28291,27702,1500,3500,0,2300,0,1500,2,40
130000,1,2,2,2,2,2,2,0,0,132968,134505,135624,129959,93360,90040,6700,6200,0,3500,3238,3216,1,20
240000,2,1,1,-1,0,0,-2,-2,-1,80199,82300,0,0,0,21585,3900,0,0,0,9970.625,0,1,50
30000,2,2,1,0,0,0,0,0,0,24358,23798,23071,23496,26562,27346,3000,4000,3000,5000,5000,3000,1,30
80000,2,2,1,0,0,0,0,0,0,76992,73036,17576,5616,25439,25833,2000,1000,4554,10039.875,1000,1000,1,40
240000,2,5,2,-2,-1,2,0,0,-2,-235,1765,871,871,-155,-155,2000,0,0,155,0,0,1,30
170000,2,2,2,0,-1,-1,-1,-1,-1,1606,1420,1420,1420,1420,3464,1420,1420,1420,1420,3464,1420,1,50
20000,1,1,2,1,2,0,0,0,0,10591,10277,11304,12311,12410,13358,0,1500,1500,600,1300,0,1,20
50000,2,2,1,0,0,0,0,-2,-2,13226,14470,15000,0,0,0,1470,1000,0,0,0,0,1,40
20000,1,1,1,0,0,-2,-2,-2,-2,9164,0,0,0,0,0,0,11046.125,0,1300,0,0,2,50
240000,2,1,2,-1,2,2,-2,-1,-1,1841,764,-13,-13,687,-44,2,0,0,700,0,0,1,40
220000,2,1,1,2,2,0,0,0,0,150682,139629,136020,115942,54611,42363,0,6824,2726,1239,2953,10252.5,1,30
90000,2,2,2,0,0,0,0,0,0,81902,71768,72163,27124,27724,28724,3274,2271,1400,1000,1000,1000,1,40
410000,1,1,2,0,0,0,0,0,0,53629,50359,44596,44016,38728,36540,3037,3015,3549,5029,4325,6029,1,20
3e+05,2,1,2,0,0,0,0,2,-1,43610,43280,36156,30305,30155,561,1655,1797,750,0,561,500,1,30
30000,2,2,2,0,0,0,0,0,-2,11228,11814,5240,400,0,0,1104,1400,0,0,0,0,1,20
5e+05,2,1,2,0,0,-1,-1,-2,-1,3715,2862,827,-4571,-4954,1566,2013,1044,163,5,8007,1282,1,20
60000,1,2,2,0,0,2,2,0,0,56473,61514,61748,58583,28301,29301,6000,1800,0,600,1000,300,1,20
120000,1,2,2,2,2,0,0,0,0,137965,128953,126516,123530,95921,88090,5468.02654356607,4940,4806,4107,4026,10252.5,2,50
20000,1,2,2,0,0,0,0,4,3,5212,6462,7846,10715,10406,9953,1500,1500,3000,0,0,0,2,20
110000,1,3,1,0,0,0,0,0,0,61807,62499,62162,60605,60272,60145,2300,2200,2300,2200,2300,2300,1,30
460000,1,2,1,-2,-2,-2,-2,-2,-2,700,9916,9906,7586,4706,4328,9916,9906,7596,4706,4328,7008,1,30
2e+05,2,2,1,0,0,-2,-2,-2,-2,10701,0,0,0,0,0,0,0,0,0,0,0,1,30
280000,2,1,2,-1,-1,-1,-1,-1,-1,45536,11509,2110,2121,6789,14959,11165.625,5000,2121,6789,9970.625,10252.5,1,30
360000,2,1,2,-2,-2,-2,-2,-2,-2,3377,37305,5721,11379,7939,7081,11165.625,5749,10968.125,7978,3566,6109,1,30
50000,2,2,1,1,2,2,2,2,2,24622,26999,28071,27326,28769,28170,3100,1800,0,2200,0,2700,2,40
240000,2,4,2,0,0,0,0,0,0,26501,26869,27488,17891,6696,4129,5000,6000,3000,0,0,3585,1,20
210000,2,1,1,-1,-1,-2,-2,-2,-2,3805,0,0,0,0,0,0,0,0,0,0,0,1,30
360000,2,2,2,-1,-1,-2,-2,-2,-2,1659,0,0,0,0,0,0,0,0,0,0,0,1,30
120000,2,2,2,0,0,0,0,0,0,92000,94000,96000,98000,1e+05,0,2000,2000,2000,2000,0,0,1,40
2e+05,2,2,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,115046,24895,35410,11165.625,9427,5934,10039.875,9970.625,1320,1,30
250000,2,2,1,0,0,0,0,0,0,82650,81977,24585,16753,17113,17298,3503,1553,1000,1000,1000,1382,1,40
280000,2,2,2,-1,-1,-1,-1,-1,-1,281,5631,5525,0,21339,607,5631,5549,0,10039.875,607,0,1,30
1e+05,2,1,2,1,2,0,0,0,0,55066,53612,54720,55808,56976,58108,0,2000,1998,2068,2079,2155,1,30
140000,2,3,1,0,0,0,0,0,0,46915,115681,110827,113078,98901,100466,11165.625,4130,4600,3600,3600,3708,1,30
2e+05,1,1,1,-1,-1,-1,-1,-1,-1,990,1000,6855,1500,9181,7443,1010,6855,1500,9181,7443,2009,1,30
80000,2,1,2,0,0,0,0,0,0,74464,69584,66342,60514,48965,29648,3117,2519,1838,1434,1015,1505,1,20
30000,1,2,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,5468.02654356607,0,0,0,0,0,1,20
2e+05,1,1,1,2,2,2,2,2,0,138180,140774,142460,132543.5,122749,120258,6300,5500,5500,5500,5000,5000,2,50
220000,1,3,1,-1,-1,-1,-1,-1,-1,1193,1525,3067,1771,2326,390,1525,3470,1771,2333,390,2361,1,60
50000,1,1,2,0,0,0,0,0,0,34376,35300,32106,32994,18220,18755,1806,1612,1500,652,828,957,1,20
50000,1,1,2,0,0,0,0,0,0,48559,47008,15435,10235,9119,8237,2573,2000,500,459,500,500,1,30
190000,1,1,2,0,0,0,0,0,0,24873,23522,22117,23433,22173,22598,1807,2000,2010,1003,2007,3019,1,30
50000,2,3,1,0,0,0,0,0,0,47497,47122,46789,37465,27450,28025,2306,2400,2000,983,1018,1030,1,40
220000,2,1,2,0,-1,-2,-2,-2,-2,2978,125,15064,101,1011,1411,125,11046.125,101,1011,1906,486,1,30
3e+05,1,2,2,-2,-2,-2,-2,-1,-1,-158,-158,-158,-158,142,92,0,0,0,300,100,100,1,20
290000,1,1,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,38835.1843188217,0,0,0,0,0,0,1,40
10000,2,2,2,0,0,-1,0,0,-2,7418,8080,780,780,0,0,1000,780,0,600,0,0,1,30
80000,2,2,2,2,2,3,2,0,0,74860,84054,82194,78715,26681,0,11074,3,5,1075,0,0,1,30
60000,2,3,2,1,2,0,0,0,0,28763,25470,24125,22597,20784,15599,0,1301,1000,600,600,763,1,40
30000,2,2,1,0,0,-2,-2,-2,-2,3656,0,0,0,0,0,0,0,0,0,0,0,1,30
280000,2,1,1,1,-2,-2,-1,-1,-1,0,0,0,539,94,3582,0,0,539,0,3582,392,1,30
370000,2,1,1,0,0,0,0,0,0,141552,67739,49097,48216,47675,48074,2157,2000,1668,2000,3000,1000,1,30
290000,2,2,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,10000,7600,8000,8000,8200,1,20
10000,2,1,2,2,0,0,2,2,2,6524,7559,9564,9264,9862,10050,1300,2300,0,900,500,0,1,20
5e+05,2,2,2,-2,-1,0,0,-2,-2,11058,18578,84087,50058,35036,4757,11165.625,11046.125,5100,5089,118,1647,1,30
60000,2,1,2,0,0,0,0,0,0,59267,60042,59225,59947,60107,57338,2694,2800,2300,2250,2081,2120,1,20
350000,1,2,1,0,0,-1,0,-1,-1,51154.1449567723,16666,32597,16666,16666,32809,1000,5774.39123540435,1000,10039.875,9970.625,526,2,30
330000,1,2,1,2,2,2,2,0,0,60804,65779,66545,64877,66398,72113,6000,2400,0,2600,8758,2700,1,30
50000,1,1,2,0,0,-1,0,0,0,53540,53321,49263,29063,26644,27201,1066,11046.125,992,1000,1000,1008,1,40
70000,2,1,2,0,0,0,0,0,0,71358,70285,28867,29766,26522,27584,3280,1480,1360,960,1500,1000,1,20
320000,2,1,2,0,0,-2,-1,-1,0,12130,0,0,364,16177,16706,0,0,364,10039.875,800,650,2,20
350000,2,1,1,0,0,0,0,0,-1,102060,86242,63012,47172,19482,120258,10069,5631,10968.125,5000,9970.625,3000,1,40
130000,1,1,2,-1,-1,-1,-1,-1,-1,836,836,836,836,836,836,836,836,836,836,836,836,1,40
110000,2,2,2,0,0,0,0,0,0,37129,32761,26428,23043,20338,7680,1800,1554,1212,0,0,10252.5,1,30
10000,1,3,2,1,2,0,0,0,0,7816,7542,8561,9571,9761,10106,0,1149,1159,349,502,200,1,40
260000,2,2,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,8500,7000,7508,7500,7595,7000,2,30
80000,2,2,2,3,2,0,0,0,2,42080,41131,42281,42605,47544,33115,0,2200,1500,5600,0,2275,1,20
50000,1,2,1,0,0,0,0,0,0,50669,48942,27836,40346,38668,20016,1613,1484,3675,698,1000,706,1,30
110000,1,2,1,0,0,0,0,0,0,45012,45964,46922,48140,49339,50542,2000,2000,2000,2000,2000,3000,1,50
140000,2,2,1,1,2,0,0,2,2,130215,126720,128116,132543.5,122749,120258,0,5000,10968.125,0,9970.625,0,2,30
4e+05,2,2,1,0,0,0,0,0,0,95390,95654,97702,98972,101154,102371,2988,3780,3000,3004,2988,2827,1,30
10000,2,1,2,-1,-1,-1,-1,-1,-1,1727,1508,3096,3400,4522,-240,1508,3098,3400,4522,0,1000,1,20
140000,2,1,1,0,0,0,0,0,0,138468,93802,94531,96264,98135,100062,4300,3500,3600,3881,4200,3521,1,50
50000,2,3,2,0,0,0,0,0,0,46879,48368,49284,7002,6991,7137,2569,2485,1203,192,199,163,1,20
2e+05,2,3,2,-2,-2,-2,-2,-2,-2,0,0,0,0,1246,-3,0,0,0,1246,0,1266,1,30
170000,2,2,1,0,0,0,0,0,0,150693,151902.875,145766.25,105858,105075,107358,7000,7000,4000,4000,4000,4000,1,30
380000,1,1,1,0,0,0,0,0,-1,141102,84229,28749,14258,7594,120258,5034,2071,29,72,9970.625,10252.5,1,40
120000,2,3,1,0,0,0,0,0,0,106775,108715,100937,102939,105307,106617,3810,3700,3658,4000,4515,3500,1,60
4e+05,2,1,1,1,-2,-2,-2,-2,-2,-9,1084,3884,0,27703,0,1093,3884,0,10039.875,0,10252.5,1,50
340000,2,1,1,-1,2,-1,-1,2,-1,6814,6167,24386,3570,3094,14645,0,11046.125,3570,0,9970.625,4534,2,40
80000,1,2,1,0,0,0,0,0,0,78726,78837,76792,61435,26516,27215,3000,3000,3000,1500,1500,1500,1,40
360000,1,3,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,50
150000,2,1,1,-1,-1,-1,-1,-1,-1,110,564,13347,13155,10610,8394,567,11046.125,10968.125,10039.875,8436,2468,2,30
20000,2,2,1,1,2,0,0,0,0,14710,14166,14040,13796,12909,12015,0,1253,2232,402,393,357,1,50
420000,2,1,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,11046.125,10968.125,10000,8091,6965,2,30
360000,2,2,2,-1,-1,-1,-1,0,0,5344,9852,5137,4912,1150,0,9860,8537,4912,0,0,9294,1,30
150000,2,2,2,1,-1,-1,-2,-2,-2,0,10437,4044,594,0,0,10437,4156,600,0,0,9240,1,20
50000,1,2,1,-1,0,0,0,0,0,47285,47807,48371,48629,49410,49568,2108,2062,1710,1923,1512,1000,1,20
20000,1,3,1,0,0,0,-2,-2,-2,10823,11180,0,43076.4560392044,0,0,1400,0,0,0,0,0,2,40
290000,2,3,2,-1,-1,-1,-1,0,0,1163,6619,0,28974,7524,0,6650,0,10968.125,0,0,0,1,40
30000,2,3,1,-2,-1,0,0,2,0,0,20249,3765,29393,26408,27653,11165.625,1000,10968.125,0,1653,823,1,20
20000,1,2,2,1,3,2,2,3,2,7719,7455,7187,8367,7945,7669,0,0,1300,0,0,1000,1,20
360000,1,2,2,-2,-1,2,2,-2,-2,0,1000,1000,0,0,0,1000,0,0,0,0,0,1,30
50000,1,3,2,-1,-1,-1,-2,-2,-2,44461,8635,-2550,-3300,-3300,-3300,1000,0,0,0,0,0,2,30
230000,2,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,10024,8638,6500,10039.875,8008,4789,1,30
440000,1,1,2,0,0,0,0,0,0,50735,52938,54190,45962,47421,49512,3000,3000,2000,2150,3000,3000,1,30
30000,2,2,1,0,0,0,0,0,-1,8618,9975,4885,1065,-264,942,1700,1020,1000,0,1206,0,1,20
1e+05,1,1,2,-1,2,2,-1,-1,-2,772,772,-8,2562,0,0,0,8,2570,0,0,0,1,30
110000,2,1,1,2,2,2,2,2,2,24178,25270,24669,26738,40261.2898853724,26723,1700,0,2700,1100,0,875,2,30
20000,2,2,2,1,1,-1,0,-1,-1,4516,-630,18976,8005,3034,9287,700,11046.125,1005,3034,9287,85,1,40
160000,2,1,2,0,0,0,-1,-1,-1,2198,11155,0,12315,0,11855,9155,0,10968.125,0,9970.625,0,2,20
1e+05,1,3,1,-1,-1,-1,0,0,0,54530,37295,96251,43076.4560392044,36424,37791,11165.625,11046.125,2000,2000,2000,3000,1,50
50000,2,2,2,1,-1,-1,-1,-1,-1,0,870,590,3700,1999,7300,870,590,3700,1999,7300,10252.5,1,20
150000,2,3,1,-1,-1,-1,0,-1,0,11070,5947,6152,7306,18726,13839,6151,6427,7306,10039.875,0,7154,1,40
120000,2,1,2,1,-2,-1,-1,-1,-1,0,0,234,4394,3164,5700,0,234,4394,3164,5700,300,2,30
2e+05,2,1,1,-1,-1,-1,-1,-1,-1,1248,0,94,1712,9549,1060,0,94,1712,9549,1060,0,1,40
260000,2,1,2,2,-1,-1,-1,-1,-1,1196,1563,1443,1443,1443,1443,2000,1500,1443,1443,1443,3943,1,30
90000,2,3,1,0,0,0,0,0,0,59524,57898,57739,55499,48246,47850,2670,2690,3041,3790,2000,2000,1,50
240000,2,1,2,0,0,0,0,0,0,7283,5266,5113,7113,7113,4178,1263,1000,2000,2500,2000,5000,1,30
1e+05,2,1,1,-1,-1,-1,-1,-1,-1,29449,55139,34181,12592,71340,32453,11165.625,11046.125,10968.125,10039.875,9970.625,10252.5,1,30
230000,1,2,2,0,0,0,0,0,0,100074,107085,115039,117144,117429,117560,9000,10000,6000,3405,3000,1286,1,30
360000,2,2,1,-1,-1,-1,-1,0,-1,896,778,-192,38469,7449,156,782,0,10968.125,7486,156,10252.5,1,20
2e+05,1,1,1,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316,316,316,1,60
50000,1,2,2,3,3,2,2,3,4,29373,28607,29843,32257,35421,36265,0,2000,3200,4000,2000,1500,2,20
240000,2,2,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,8900,9500,8000,8000,9970.625,10000,1,30
240000,2,2,2,-1,-1,-1,-1,-2,-2,3922,2947,297,0,0,0,2947,297,0,0,0,5312.60666378191,2,30
50000,2,2,1,3,3,2,0,0,0,52714,51593,50492,47633,18283,18610,0,0,5000,3000,1000,2000,2,30
210000,2,2,1,-1,-1,-1,-1,-1,-1,733,737,737,407,737,407,737,737,407,737,407,1232,1,30
50000,2,2,1,2,0,0,0,0,0,47993,49051,39945,40254,20040,38835.1843188217,2010,1904,2214,1000,129,131,2,30
190000,2,3,1,-1,-1,-1,0,0,0,752,1302,18666,19623,21268,23038,1302,11046.125,2000,3000,3000,1200,2,30
240000,1,3,1,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,8500,6900,6000,10039.875,8600,9000,1,30
1e+05,1,2,1,0,0,0,0,0,0,69896,71360,72820,74264,75821,77410,2588,2644,2656,2752,2850,2965,1,40
20000,2,2,1,2,2,2,0,0,0,19098,19953,18756,19968,15333,10056,1474,0,2403,0,6000,0,1,20
50000,1,2,1,0,0,0,0,0,0,46344,41162,25245,25955,26470,27025,1389,1722,1432,947,981,985,1,60
20000,1,3,2,0,0,0,0,0,2,18306,18977,19328,19035,19262,12308,1287,1462,1522,1165,0,1000,1,20
50000,1,3,1,3,2,2,2,2,-1,150,150,150,150,150,930,0,0,0,0,930,0,2,30
450000,1,1,2,-1,-1,-1,-1,-1,-1,583,-16,2312,192,1630,14099,0,2328,192,4743.77725631769,9970.625,1122,1,30
310000,1,1,2,0,0,0,0,0,-1,53340,85711,69195,59169,12056,10032,11165.625,3095,5000,2000,9970.625,10252.5,1,30
430000,1,2,2,-1,-1,2,0,0,0,28966,29957,29199,30267,49268,48241,5011,0,2000,10039.875,9970.625,5000,2,30
240000,2,1,2,0,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,10009,10000,10000,9970.625,10252.5,1,40
50000,1,2,1,0,0,0,0,0,0,14040,14903,7288,6662,4920,6060,1152,1032,166,149,2000,68,1,30
230000,2,2,1,-1,-1,-1,0,0,0,4549,49028.0215946844,24962,34372,32630,33334,0,11046.125,10000,943,1000,1058,1,30
50000,1,2,1,2,2,2,2,2,2,31476,30676,33261,32427,34579,35476,0,3400,0,2700,1600,1500,2,30
140000,1,1,2,-1,-1,-1,-1,-1,-1,13497,15680,3400,3218,16478,4078,11165.625,4000,3218,10039.875,4500,4448,1,20
380000,1,1,1,2,0,0,0,0,0,160599.125,151902.875,145766.25,132543.5,122749,120258,11165.625,11046.125,10968.125,10039.875,9970.625,10252.5,2,40
30000,1,3,2,2,2,2,2,2,2,51154.1449567723,20501,20831,21231,20589,31018,10000,1000,1000,0,9970.625,0,1,20
80000,2,1,2,1,2,0,0,2,0,32337,31543,32141,28622,24619,23211,0,1659,4000,0,1000,10252.5,1,20
50000,1,2,2,-1,-1,-2,-2,-2,-2,402,-2760,-3650,-3650,-3650,-3650,0,0,0,0,0,0,1,20
70000,2,1,2,0,0,0,0,0,0,66867,66502,54263,47562,43735,43509,3020,5040,2000,2000,9970.625,5000,1,20
60000,1,2,1,0,0,0,0,0,0,59578,66781,65508,17677,19481,19205,11165.625,2188,5138.90530494406,2512,4005,2604,2,40
150000,2,1,2,0,0,0,0,0,0,30305,40190,39743,48971,38291,569,10190,10000,10003,0,0,0,1,20
160000,2,2,1,0,0,-2,-2,-1,-1,106260,0,0,0,390,86188,0,0,0,390,9970.625,3272,1,30
130000,2,2,2,0,0,0,0,0,0,114838,111226,104301,84132,79043,78205,4224,4415,3600,5800,2000,2005,1,30
140000,2,2,1,-1,0,0,2,-1,2,430,303,8934,580,9071,6317,303,9061,0,9071,0,656,2,30
20000,2,2,2,1,2,0,0,2,2,9498,9202,10741,12326,11888,9351,0,2000,1800,0,900,0,2,20
130000,1,3,2,2,2,2,2,2,2,66548,71034,69329,74175,72383,77217,5600,0,6000,0,6000,0,2,30
5e+05,1,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,40
90000,2,2,1,1,-1,-1,-2,-2,-1,0,2098,0,0,0,501,2098,0,0,0,501,0,1,30
90000,2,3,1,-1,-1,-1,-1,-1,-1,7328,3697,4487,3169,3847,5403,3784,4511,3174,3852,5417,4720,1,30
310000,2,2,2,0,0,0,0,0,0,128166,102808,94484,95087,80331,66813,3844,5000,5000,6000,6000,7000,1,40
230000,2,1,2,1,2,0,0,-1,-1,46628,45253,10507,6742,4387,1670,0,1000,135,4387,1670,2798,1,20
180000,1,2,1,1,2,0,0,0,0,32082,31293,31570,33370,33370,0,0,1400,2200,0,0,0,1,30
130000,1,3,1,0,0,-2,-2,-2,-2,15722,0,0,0,0,0,0,0,0,0,0,0,1,40
80000,1,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,40
250000,2,1,2,-2,-2,-2,-2,-2,-2,661,661,268,0,0,0,0,268,0,0,0,0,1,30
1e+05,1,2,2,0,0,0,0,0,0,43788,44843,45814,46727,46798,46799,1759,1730,1643,1696,1685,1653,1,30
50000,1,2,1,1,-1,-1,-1,-2,-2,0,1118,667,0,0,0,1118,673,0,0,0,0,1,30
90000,2,1,2,-2,-2,-2,-2,-2,-1,1243,0,2366,-1438,-1438,66129,0,2366,1068,0,9970.625,2500,1,30
430000,2,1,2,-1,-1,-1,2,-1,-1,180,1654,15718,7370,4423,2544,1662,11046.125,52,4445,2556,3321,1,30
